snapshot_date,product_id,product_name,category,warehouse_id,region,quantity_on_hand,quantity_available,quantity_reserved,reorder_point,days_of_supply,status
2025-10-22,KM-KMA 130,KMA 130 R,Multi-System,WH-CA-01,West,22,20,2,12,8.6,LOW
2025-10-22,KM-KMA 135,KMA 135 R,Multi-System,WH-CA-01,West,20,18,2,12,9.6,LOW
2025-10-22,ACC-AP 200,AP 200 Battery,Accessories,WH-CA-01,West,289,255,34,100,12.1,LOW
2025-10-22,ACC-AP 300,AP 300 Battery,Accessories,WH-CA-01,West,289,271,18,100,11.5,LOW
2025-10-22,ACC-AP 500,AP 500 S Battery,Accessories,WH-CA-01,West,106,99,7,100,4.8,CRITICAL
2025-10-22,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-CA-01,West,158,146,12,100,8.7,LOW
2025-10-22,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-CA-01,West,517,447,70,100,22.0,NORMAL
2025-10-22,MS-271,MS 271 Farm Boss,Chainsaws,WH-CA-02,West,152,134,18,30,27.0,NORMAL
2025-10-22,MS-461,MS 461,Chainsaws,WH-CA-02,West,125,112,13,30,16.1,NORMAL
2025-10-22,MS-462,MS 462 C-M,Chainsaws,WH-CA-02,West,65,58,7,30,12.0,LOW
2025-10-22,MS-500i,MS 500i,Chainsaws,WH-CA-02,West,43,39,4,30,5.7,CRITICAL
2025-10-22,MS-661,MS 661 C-M,Chainsaws,WH-CA-02,West,141,127,14,30,19.8,NORMAL
2025-10-22,MS-881,MS 881,Chainsaws,WH-CA-02,West,145,124,21,30,27.9,NORMAL
2025-10-22,FS-91,FS 91 R,Trimmers,WH-CA-02,West,113,98,15,40,11.3,LOW
2025-10-22,FS-111,FS 111 R,Trimmers,WH-CA-02,West,164,145,19,40,23.4,NORMAL
2025-10-22,FS-131,FS 131 R,Trimmers,WH-CA-02,West,57,55,2,40,8.0,LOW
2025-10-22,FS-240,FS 240,Trimmers,WH-CA-02,West,121,105,16,40,14.2,NORMAL
2025-10-22,FS-560,FS 560 C-EM,Trimmers,WH-CA-02,West,30,27,3,40,4.1,CRITICAL
2025-10-22,FS-FSA 135,FSA 135,Trimmers,WH-CA-02,West,99,92,7,40,12.7,LOW
2025-10-22,BG-BR 430,BR 430,Blowers,WH-CA-02,West,33,29,4,35,3.9,CRITICAL
2025-10-22,BG-BR 600,BR 600,Blowers,WH-CA-02,West,23,21,2,35,2.9,CRITICAL
2025-10-22,BG-BR 700,BR 700,Blowers,WH-CA-02,West,110,100,10,35,16.4,NORMAL
2025-10-22,BG-BR 800,BR 800 C-E,Blowers,WH-CA-02,West,84,76,8,35,9.4,LOW
2025-10-22,BG-BGA 200,BGA 200,Blowers,WH-CA-02,West,66,62,4,35,10.3,LOW
2025-10-22,HS-82,HS 82 R,Hedge Trimmers,WH-CA-02,West,85,77,8,20,20.9,NORMAL
2025-10-22,HS-87,HS 87 R,Hedge Trimmers,WH-CA-02,West,109,103,6,20,29.6,NORMAL
2025-10-22,HS-HL 91,HL 91 K,Hedge Trimmers,WH-CA-02,West,56,49,7,20,14.2,NORMAL
2025-10-22,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-CA-02,West,30,28,2,20,5.8,CRITICAL
2025-10-22,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-CA-02,West,51,44,7,20,12.5,LOW
2025-10-22,RM-RM 756,RM 756 GC,Lawn Mowers,WH-CA-02,West,29,26,3,15,8.0,LOW
2025-10-22,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-CA-02,West,22,19,3,15,6.6,CRITICAL
2025-10-22,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-CA-02,West,8,8,0,15,2.6,CRITICAL
2025-10-22,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-CA-02,West,38,35,3,15,10.3,LOW
2025-10-22,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-CA-02,West,72,67,5,15,23.7,NORMAL
2025-10-22,KM-91,KM 91 R,Multi-System,WH-CA-02,West,53,48,5,12,17.7,NORMAL
2025-10-22,KM-111,KM 111 R,Multi-System,WH-CA-02,West,64,55,9,12,20.8,NORMAL
2025-10-22,KM-131,KM 131 R,Multi-System,WH-CA-02,West,36,31,5,12,13.0,LOW
2025-10-22,KM-KMA 130,KMA 130 R,Multi-System,WH-CA-02,West,64,61,3,12,25.9,NORMAL
2025-10-22,KM-KMA 135,KMA 135 R,Multi-System,WH-CA-02,West,48,42,6,12,19.1,NORMAL
2025-10-22,ACC-AP 200,AP 200 Battery,Accessories,WH-CA-02,West,154,141,13,100,6.1,CRITICAL
2025-10-22,ACC-AP 300,AP 300 Battery,Accessories,WH-CA-02,West,144,129,15,100,7.2,LOW
2025-10-22,ACC-AP 500,AP 500 S Battery,Accessories,WH-CA-02,West,401,369,32,100,15.5,NORMAL
2025-10-22,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-CA-02,West,268,244,24,100,14.2,NORMAL
2025-10-22,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-CA-02,West,334,291,43,100,16.6,NORMAL
2025-10-22,MS-271,MS 271 Farm Boss,Chainsaws,WH-WA-01,West,51,46,5,30,9.6,LOW
2025-10-22,MS-461,MS 461,Chainsaws,WH-WA-01,West,27,24,3,30,4.3,CRITICAL
2025-10-22,MS-462,MS 462 C-M,Chainsaws,WH-WA-01,West,161,150,11,30,22.2,NORMAL
2025-10-22,MS-500i,MS 500i,Chainsaws,WH-WA-01,West,65,61,4,30,11.2,LOW
2025-10-22,MS-661,MS 661 C-M,Chainsaws,WH-WA-01,West,40,38,2,30,6.2,CRITICAL
2025-10-22,MS-881,MS 881,Chainsaws,WH-WA-01,West,149,137,12,30,28.7,NORMAL
2025-10-22,FS-91,FS 91 R,Trimmers,WH-WA-01,West,145,130,15,40,16.8,NORMAL
2025-10-22,FS-111,FS 111 R,Trimmers,WH-WA-01,West,54,47,7,40,7.1,LOW
2025-10-22,FS-131,FS 131 R,Trimmers,WH-WA-01,West,75,70,5,40,10.8,LOW
2025-10-22,FS-240,FS 240,Trimmers,WH-WA-01,West,51,45,6,40,6.3,CRITICAL
2025-10-22,FS-560,FS 560 C-EM,Trimmers,WH-WA-01,West,3,3,0,40,0.3,CRITICAL
2025-10-22,FS-FSA 135,FSA 135,Trimmers,WH-WA-01,West,47,43,4,40,4.8,CRITICAL
2025-10-22,BG-BR 430,BR 430,Blowers,WH-WA-01,West,157,144,13,35,19.8,NORMAL
2025-10-22,BG-BR 600,BR 600,Blowers,WH-WA-01,West,147,126,21,35,18.7,NORMAL
2025-10-22,BG-BR 700,BR 700,Blowers,WH-WA-01,West,51,46,5,35,5.6,CRITICAL
2025-10-22,BG-BR 800,BR 800 C-E,Blowers,WH-WA-01,West,157,137,20,35,23.8,NORMAL
2025-10-22,BG-BGA 200,BGA 200,Blowers,WH-WA-01,West,37,32,5,35,5.6,CRITICAL
2025-10-22,HS-82,HS 82 R,Hedge Trimmers,WH-WA-01,West,94,88,6,20,21.1,NORMAL
2025-10-22,HS-87,HS 87 R,Hedge Trimmers,WH-WA-01,West,100,95,5,20,21.2,NORMAL
2025-10-22,HS-HL 91,HL 91 K,Hedge Trimmers,WH-WA-01,West,56,51,5,20,13.5,LOW
2025-10-22,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-WA-01,West,90,80,10,20,24.7,NORMAL
2025-10-22,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-WA-01,West,55,51,4,20,11.5,LOW
2025-10-22,RM-RM 756,RM 756 GC,Lawn Mowers,WH-WA-01,West,37,35,2,15,11.1,LOW
2025-10-22,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-WA-01,West,36,33,3,15,12.2,LOW
2025-10-22,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-WA-01,West,19,17,2,15,5.7,CRITICAL
2025-10-22,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-WA-01,West,19,17,2,15,5.8,CRITICAL
2025-10-22,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-WA-01,West,54,51,3,15,14.8,NORMAL
2025-10-22,KM-91,KM 91 R,Multi-System,WH-WA-01,West,13,12,1,12,4.3,CRITICAL
2025-10-22,KM-111,KM 111 R,Multi-System,WH-WA-01,West,49,46,3,12,18.5,NORMAL
2025-10-22,KM-131,KM 131 R,Multi-System,WH-WA-01,West,38,33,5,12,14.1,NORMAL
2025-10-22,KM-KMA 130,KMA 130 R,Multi-System,WH-WA-01,West,23,20,3,12,9.8,LOW
2025-10-22,KM-KMA 135,KMA 135 R,Multi-System,WH-WA-01,West,34,31,3,12,16.0,NORMAL
2025-10-22,ACC-AP 200,AP 200 Battery,Accessories,WH-WA-01,West,134,128,6,100,5.5,CRITICAL
2025-10-22,ACC-AP 300,AP 300 Battery,Accessories,WH-WA-01,West,516,490,26,100,20.9,NORMAL
2025-10-22,ACC-AP 500,AP 500 S Battery,Accessories,WH-WA-01,West,124,109,15,100,6.1,CRITICAL
2025-10-22,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-WA-01,West,118,110,8,100,5.6,CRITICAL
2025-10-22,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-WA-01,West,230,214,16,100,9.0,LOW
2025-10-25,MS-271,MS 271 Farm Boss,Chainsaws,WH-TX-01,Southwest,55,51,4,30,8.4,LOW
2025-10-25,MS-461,MS 461,Chainsaws,WH-TX-01,Southwest,78,69,9,30,12.2,LOW
2025-10-25,MS-462,MS 462 C-M,Chainsaws,WH-TX-01,Southwest,42,39,3,30,6.9,CRITICAL
2025-10-25,MS-500i,MS 500i,Chainsaws,WH-TX-01,Southwest,117,110,7,30,17.5,NORMAL
2025-10-25,MS-661,MS 661 C-M,Chainsaws,WH-TX-01,Southwest,106,91,15,30,15.3,NORMAL
2025-10-25,MS-881,MS 881,Chainsaws,WH-TX-01,Southwest,1,1,0,30,0.1,CRITICAL
2025-10-25,FS-91,FS 91 R,Trimmers,WH-TX-01,Southwest,145,135,10,40,17.9,NORMAL
2025-10-25,FS-111,FS 111 R,Trimmers,WH-TX-01,Southwest,114,100,14,40,12.4,LOW
2025-10-25,FS-131,FS 131 R,Trimmers,WH-TX-01,Southwest,51,48,3,40,7.2,LOW
2025-10-25,FS-240,FS 240,Trimmers,WH-TX-01,Southwest,169,158,11,40,24.1,NORMAL
2025-10-25,FS-560,FS 560 C-EM,Trimmers,WH-TX-01,Southwest,173,162,11,40,23.9,NORMAL
2025-10-25,FS-FSA 135,FSA 135,Trimmers,WH-TX-01,Southwest,191,163,28,40,21.0,NORMAL
2025-10-25,BG-BR 430,BR 430,Blowers,WH-TX-01,Southwest,135,121,14,35,21.5,NORMAL
2025-10-25,BG-BR 600,BR 600,Blowers,WH-TX-01,Southwest,171,153,18,35,21.9,NORMAL
2025-10-25,BG-BR 700,BR 700,Blowers,WH-TX-01,Southwest,74,70,4,35,8.2,LOW
2025-10-25,BG-BR 800,BR 800 C-E,Blowers,WH-TX-01,Southwest,89,85,4,35,13.1,LOW
2025-10-25,BG-BGA 200,BGA 200,Blowers,WH-TX-01,Southwest,159,142,17,35,18.3,NORMAL
2025-10-25,HS-82,HS 82 R,Hedge Trimmers,WH-TX-01,Southwest,20,18,2,20,4.4,CRITICAL
2025-10-25,HS-87,HS 87 R,Hedge Trimmers,WH-TX-01,Southwest,69,66,3,20,16.6,NORMAL
2025-10-25,HS-HL 91,HL 91 K,Hedge Trimmers,WH-TX-01,Southwest,65,57,8,20,15.6,NORMAL
2025-10-25,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-TX-01,Southwest,50,43,7,20,13.9,LOW
2025-10-25,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-TX-01,Southwest,40,37,3,20,9.8,LOW
2025-10-25,RM-RM 756,RM 756 GC,Lawn Mowers,WH-TX-01,Southwest,21,19,2,15,6.6,CRITICAL
2025-10-25,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-TX-01,Southwest,75,71,4,15,24.0,NORMAL
2025-10-25,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-TX-01,Southwest,38,34,4,15,12.7,LOW
2025-10-25,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-TX-01,Southwest,10,9,1,15,2.5,CRITICAL
2025-10-25,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-TX-01,Southwest,21,20,1,15,7.0,LOW
2025-10-25,KM-91,KM 91 R,Multi-System,WH-TX-01,Southwest,14,13,1,12,4.6,CRITICAL
2025-10-25,KM-111,KM 111 R,Multi-System,WH-TX-01,Southwest,60,54,6,12,23.5,NORMAL
2025-10-25,KM-131,KM 131 R,Multi-System,WH-TX-01,Southwest,17,15,2,12,8.0,LOW
2025-10-25,KM-KMA 130,KMA 130 R,Multi-System,WH-TX-01,Southwest,19,17,2,12,7.4,LOW
2025-10-25,KM-KMA 135,KMA 135 R,Multi-System,WH-TX-01,Southwest,13,13,0,12,5.0,CRITICAL
2025-10-25,ACC-AP 200,AP 200 Battery,Accessories,WH-TX-01,Southwest,422,394,28,100,18.5,NORMAL
2025-10-25,ACC-AP 300,AP 300 Battery,Accessories,WH-TX-01,Southwest,196,185,11,100,8.0,LOW
2025-10-25,ACC-AP 500,AP 500 S Battery,Accessories,WH-TX-01,Southwest,221,198,23,100,11.0,LOW
2025-10-25,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-TX-01,Southwest,418,372,46,100,19.1,NORMAL
2025-10-25,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-TX-01,Southwest,203,177,26,100,8.0,LOW
2025-10-25,MS-271,MS 271 Farm Boss,Chainsaws,WH-TX-02,Southwest,43,37,6,30,7.9,LOW
2025-10-25,MS-461,MS 461,Chainsaws,WH-TX-02,Southwest,134,115,19,30,25.8,NORMAL
2025-10-25,MS-462,MS 462 C-M,Chainsaws,WH-TX-02,Southwest,162,143,19,30,26.5,NORMAL
2025-10-25,MS-500i,MS 500i,Chainsaws,WH-TX-02,Southwest,73,67,6,30,12.6,LOW
2025-10-25,MS-661,MS 661 C-M,Chainsaws,WH-TX-02,Southwest,87,80,7,30,13.3,LOW
2025-10-25,MS-881,MS 881,Chainsaws,WH-TX-02,Southwest,130,119,11,30,23.6,NORMAL
2025-10-25,FS-91,FS 91 R,Trimmers,WH-TX-02,Southwest,195,169,26,40,20.1,NORMAL
2025-10-25,FS-111,FS 111 R,Trimmers,WH-TX-02,Southwest,85,75,10,40,10.0,LOW
2025-10-25,FS-131,FS 131 R,Trimmers,WH-TX-02,Southwest,88,83,5,40,10.0,LOW
2025-10-25,FS-240,FS 240,Trimmers,WH-TX-02,Southwest,148,128,20,40,14.4,NORMAL
2025-10-25,FS-560,FS 560 C-EM,Trimmers,WH-TX-02,Southwest,92,87,5,40,12.1,LOW
2025-10-25,FS-FSA 135,FSA 135,Trimmers,WH-TX-02,Southwest,25,22,3,40,3.5,CRITICAL
2025-10-25,BG-BR 430,BR 430,Blowers,WH-TX-02,Southwest,86,79,7,35,13.1,LOW
2025-10-25,BG-BR 600,BR 600,Blowers,WH-TX-02,Southwest,84,79,5,35,12.0,LOW
2025-10-25,BG-BR 700,BR 700,Blowers,WH-TX-02,Southwest,96,82,14,35,11.7,LOW
2025-10-25,BG-BR 800,BR 800 C-E,Blowers,WH-TX-02,Southwest,74,68,6,35,8.1,LOW
2025-10-25,BG-BGA 200,BGA 200,Blowers,WH-TX-02,Southwest,50,43,7,35,5.6,CRITICAL
2025-10-25,HS-82,HS 82 R,Hedge Trimmers,WH-TX-02,Southwest,38,36,2,20,10.7,LOW
2025-10-25,HS-87,HS 87 R,Hedge Trimmers,WH-TX-02,Southwest,28,26,2,20,5.9,CRITICAL
2025-10-25,HS-HL 91,HL 91 K,Hedge Trimmers,WH-TX-02,Southwest,33,31,2,20,6.8,CRITICAL
2025-10-25,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-TX-02,Southwest,86,76,10,20,17.9,NORMAL
2025-10-25,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-TX-02,Southwest,91,78,13,20,20.2,NORMAL
2025-10-25,RM-RM 756,RM 756 GC,Lawn Mowers,WH-TX-02,Southwest,41,37,4,15,13.0,LOW
2025-10-25,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-TX-02,Southwest,79,69,10,15,21.2,NORMAL
2025-10-25,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-TX-02,Southwest,54,49,5,15,13.7,LOW
2025-10-25,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-TX-02,Southwest,37,34,3,15,10.9,LOW
2025-10-25,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-TX-02,Southwest,45,43,2,15,13.8,LOW
2025-10-25,KM-91,KM 91 R,Multi-System,WH-TX-02,Southwest,18,16,2,12,6.9,CRITICAL
2025-10-25,KM-111,KM 111 R,Multi-System,WH-TX-02,Southwest,26,24,2,12,9.5,LOW
2025-10-25,KM-131,KM 131 R,Multi-System,WH-TX-02,Southwest,48,42,6,12,21.3,NORMAL
2025-10-25,KM-KMA 130,KMA 130 R,Multi-System,WH-TX-02,Southwest,23,22,1,12,9.0,LOW
2025-10-25,KM-KMA 135,KMA 135 R,Multi-System,WH-TX-02,Southwest,43,39,4,12,15.8,NORMAL
2025-10-25,ACC-AP 200,AP 200 Battery,Accessories,WH-TX-02,Southwest,17,16,1,100,0.7,CRITICAL
2025-10-25,ACC-AP 300,AP 300 Battery,Accessories,WH-TX-02,Southwest,339,293,46,100,16.0,NORMAL
2025-10-25,ACC-AP 500,AP 500 S Battery,Accessories,WH-TX-02,Southwest,53,47,6,100,2.4,CRITICAL
2025-10-25,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-TX-02,Southwest,284,268,16,100,14.5,NORMAL
2025-10-25,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-TX-02,Southwest,123,113,10,100,6.0,CRITICAL
2025-10-25,MS-271,MS 271 Farm Boss,Chainsaws,WH-AZ-01,Southwest,135,124,11,30,19.4,NORMAL
2025-10-25,MS-461,MS 461,Chainsaws,WH-AZ-01,Southwest,113,108,5,30,20.9,NORMAL
2025-10-25,MS-462,MS 462 C-M,Chainsaws,WH-AZ-01,Southwest,74,66,8,30,12.5,LOW
2025-10-25,MS-500i,MS 500i,Chainsaws,WH-AZ-01,Southwest,17,17,0,30,2.5,CRITICAL
2025-10-25,MS-661,MS 661 C-M,Chainsaws,WH-AZ-01,Southwest,127,116,11,30,23.6,NORMAL
2025-10-25,MS-881,MS 881,Chainsaws,WH-AZ-01,Southwest,15,14,1,30,2.4,CRITICAL
2025-10-25,FS-91,FS 91 R,Trimmers,WH-AZ-01,Southwest,188,170,18,40,25.2,NORMAL
2025-10-25,FS-111,FS 111 R,Trimmers,WH-AZ-01,Southwest,23,21,2,40,2.3,CRITICAL
2025-10-25,FS-131,FS 131 R,Trimmers,WH-AZ-01,Southwest,116,102,14,40,12.0,LOW
2025-10-25,FS-240,FS 240,Trimmers,WH-AZ-01,Southwest,38,34,4,40,4.5,CRITICAL
2025-10-25,FS-560,FS 560 C-EM,Trimmers,WH-AZ-01,Southwest,90,85,5,40,10.2,LOW
2025-10-25,FS-FSA 135,FSA 135,Trimmers,WH-AZ-01,Southwest,182,165,17,40,19.4,NORMAL
2025-10-25,BG-BR 430,BR 430,Blowers,WH-AZ-01,Southwest,156,144,12,35,16.9,NORMAL
2025-10-25,BG-BR 600,BR 600,Blowers,WH-AZ-01,Southwest,153,139,14,35,21.0,NORMAL
2025-10-25,BG-BR 700,BR 700,Blowers,WH-AZ-01,Southwest,127,117,10,35,14.9,NORMAL
2025-10-25,BG-BR 800,BR 800 C-E,Blowers,WH-AZ-01,Southwest,27,25,2,35,3.9,CRITICAL
2025-10-25,BG-BGA 200,BGA 200,Blowers,WH-AZ-01,Southwest,148,137,11,35,18.4,NORMAL
2025-10-25,HS-82,HS 82 R,Hedge Trimmers,WH-AZ-01,Southwest,99,94,5,20,23.3,NORMAL
2025-10-25,HS-87,HS 87 R,Hedge Trimmers,WH-AZ-01,Southwest,89,81,8,20,19.2,NORMAL
2025-10-25,HS-HL 91,HL 91 K,Hedge Trimmers,WH-AZ-01,Southwest,52,50,2,20,13.8,LOW
2025-10-25,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-AZ-01,Southwest,72,68,4,20,20.5,NORMAL
2025-10-25,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-AZ-01,Southwest,45,42,3,20,10.1,LOW
2025-10-25,RM-RM 756,RM 756 GC,Lawn Mowers,WH-AZ-01,Southwest,52,49,3,15,14.6,NORMAL
2025-10-25,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-AZ-01,Southwest,53,49,4,15,13.0,LOW
2025-10-25,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-AZ-01,Southwest,36,33,3,15,9.4,LOW
2025-10-25,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-AZ-01,Southwest,67,63,4,15,21.2,NORMAL
2025-10-25,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-AZ-01,Southwest,25,24,1,15,7.5,LOW
2025-10-25,KM-91,KM 91 R,Multi-System,WH-AZ-01,Southwest,51,47,4,12,22.2,NORMAL
2025-10-25,KM-111,KM 111 R,Multi-System,WH-AZ-01,Southwest,60,52,8,12,25.6,NORMAL
2025-10-25,KM-131,KM 131 R,Multi-System,WH-AZ-01,Southwest,18,16,2,12,7.0,LOW
2025-10-25,KM-KMA 130,KMA 130 R,Multi-System,WH-AZ-01,Southwest,51,47,4,12,19.9,NORMAL
2025-10-25,KM-KMA 135,KMA 135 R,Multi-System,WH-AZ-01,Southwest,21,19,2,12,8.5,LOW
2025-10-25,ACC-AP 200,AP 200 Battery,Accessories,WH-AZ-01,Southwest,500,459,41,100,24.1,NORMAL
2025-10-25,ACC-AP 300,AP 300 Battery,Accessories,WH-AZ-01,Southwest,493,449,44,100,19.6,NORMAL
2025-10-25,ACC-AP 500,AP 500 S Battery,Accessories,WH-AZ-01,Southwest,71,67,4,100,3.0,CRITICAL
2025-10-25,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-AZ-01,Southwest,94,83,11,100,4.8,CRITICAL
2025-10-25,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-AZ-01,Southwest,48,45,3,100,2.7,CRITICAL
2025-10-25,MS-271,MS 271 Farm Boss,Chainsaws,WH-FL-01,Southeast,38,36,2,30,6.0,CRITICAL
2025-10-25,MS-461,MS 461,Chainsaws,WH-FL-01,Southeast,116,105,11,30,18.5,NORMAL
2025-10-25,MS-462,MS 462 C-M,Chainsaws,WH-FL-01,Southeast,149,128,21,30,21.6,NORMAL
2025-10-25,MS-500i,MS 500i,Chainsaws,WH-FL-01,Southeast,100,92,8,30,15.8,NORMAL
2025-10-25,MS-661,MS 661 C-M,Chainsaws,WH-FL-01,Southeast,146,138,8,30,23.6,NORMAL
2025-10-25,MS-881,MS 881,Chainsaws,WH-FL-01,Southeast,63,55,8,30,8.4,LOW
2025-10-25,FS-91,FS 91 R,Trimmers,WH-FL-01,Southeast,176,167,9,40,20.7,NORMAL
2025-10-25,FS-111,FS 111 R,Trimmers,WH-FL-01,Southeast,201,187,14,40,20.1,NORMAL
2025-10-25,FS-131,FS 131 R,Trimmers,WH-FL-01,Southeast,161,147,14,40,22.5,NORMAL
2025-10-25,FS-240,FS 240,Trimmers,WH-FL-01,Southeast,110,102,8,40,13.9,LOW
2025-10-25,FS-560,FS 560 C-EM,Trimmers,WH-FL-01,Southeast,136,120,16,40,19.4,NORMAL
2025-10-25,FS-FSA 135,FSA 135,Trimmers,WH-FL-01,Southeast,134,126,8,40,19.0,NORMAL
2025-10-25,BG-BR 430,BR 430,Blowers,WH-FL-01,Southeast,45,39,6,35,6.5,CRITICAL
2025-10-25,BG-BR 600,BR 600,Blowers,WH-FL-01,Southeast,67,60,7,35,9.9,LOW
2025-10-25,BG-BR 700,BR 700,Blowers,WH-FL-01,Southeast,110,105,5,35,13.6,LOW
2025-10-25,BG-BR 800,BR 800 C-E,Blowers,WH-FL-01,Southeast,34,33,1,35,3.8,CRITICAL
2025-10-25,BG-BGA 200,BGA 200,Blowers,WH-FL-01,Southeast,74,68,6,35,10.7,LOW
2025-10-25,HS-82,HS 82 R,Hedge Trimmers,WH-FL-01,Southeast,25,24,1,20,6.5,CRITICAL
2025-10-25,HS-87,HS 87 R,Hedge Trimmers,WH-FL-01,Southeast,81,77,4,20,17.6,NORMAL
2025-10-25,HS-HL 91,HL 91 K,Hedge Trimmers,WH-FL-01,Southeast,33,31,2,20,8.9,LOW
2025-10-25,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-FL-01,Southeast,99,86,13,20,23.6,NORMAL
2025-10-25,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-FL-01,Southeast,61,53,8,20,16.6,NORMAL
2025-10-25,RM-RM 756,RM 756 GC,Lawn Mowers,WH-FL-01,Southeast,19,18,1,15,6.2,CRITICAL
2025-10-25,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-FL-01,Southeast,65,61,4,15,16.0,NORMAL
2025-10-25,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-FL-01,Southeast,77,67,10,15,24.7,NORMAL
2025-10-25,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-FL-01,Southeast,43,39,4,15,15.5,NORMAL
2025-10-25,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-FL-01,Southeast,25,22,3,15,7.7,LOW
2025-10-25,KM-91,KM 91 R,Multi-System,WH-FL-01,Southeast,23,21,2,12,8.7,LOW
2025-10-25,KM-111,KM 111 R,Multi-System,WH-FL-01,Southeast,15,14,1,12,7.2,LOW
2025-10-25,KM-131,KM 131 R,Multi-System,WH-FL-01,Southeast,61,57,4,12,27.1,NORMAL
2025-10-25,KM-KMA 130,KMA 130 R,Multi-System,WH-FL-01,Southeast,25,24,1,12,9.5,LOW
2025-10-25,KM-KMA 135,KMA 135 R,Multi-System,WH-FL-01,Southeast,34,33,1,12,11.1,LOW
2025-10-25,ACC-AP 200,AP 200 Battery,Accessories,WH-FL-01,Southeast,380,349,31,100,20.7,NORMAL
2025-10-25,ACC-AP 300,AP 300 Battery,Accessories,WH-FL-01,Southeast,116,104,12,100,5.7,CRITICAL
2025-10-25,ACC-AP 500,AP 500 S Battery,Accessories,WH-FL-01,Southeast,93,83,10,100,4.2,CRITICAL
2025-10-25,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-FL-01,Southeast,263,228,35,100,11.5,LOW
2025-10-25,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-FL-01,Southeast,165,157,8,100,8.3,LOW
2025-10-25,MS-271,MS 271 Farm Boss,Chainsaws,WH-GA-01,Southeast,24,22,2,30,3.5,CRITICAL
2025-10-25,MS-461,MS 461,Chainsaws,WH-GA-01,Southeast,150,140,10,30,26.6,NORMAL
2025-10-25,MS-462,MS 462 C-M,Chainsaws,WH-GA-01,Southeast,72,68,4,30,9.6,LOW
2025-10-25,MS-500i,MS 500i,Chainsaws,WH-GA-01,Southeast,75,65,10,30,12.4,LOW
2025-10-25,MS-661,MS 661 C-M,Chainsaws,WH-GA-01,Southeast,113,99,14,30,21.6,NORMAL
2025-10-25,MS-881,MS 881,Chainsaws,WH-GA-01,Southeast,144,137,7,30,20.9,NORMAL
2025-10-25,FS-91,FS 91 R,Trimmers,WH-GA-01,Southeast,48,45,3,40,5.3,CRITICAL
