snapshot_date,product_id,product_name,category,warehouse_id,region,quantity_on_hand,quantity_available,quantity_reserved,reorder_point,days_of_supply,status
2024-04-09,RM-RM 756,RM 756 GC,Lawn Mowers,WH-NC-01,Southeast,38,35,3,15,10.3,LOW
2024-04-09,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-NC-01,Southeast,30,27,3,15,8.8,LOW
2024-04-09,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-NC-01,Southeast,68,63,5,15,14.5,NORMAL
2024-04-09,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-NC-01,Southeast,59,56,3,15,14.9,NORMAL
2024-04-09,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-NC-01,Southeast,41,36,5,15,10.9,LOW
2024-04-09,KM-91,KM 91 R,Multi-System,WH-NC-01,Southeast,12,11,1,12,3.8,CRITICAL
2024-04-09,KM-111,KM 111 R,Multi-System,WH-NC-01,Southeast,58,51,7,12,18.7,NORMAL
2024-04-09,KM-131,KM 131 R,Multi-System,WH-NC-01,Southeast,30,29,1,12,12.0,LOW
2024-04-09,KM-KMA 130,KMA 130 R,Multi-System,WH-NC-01,Southeast,5,5,0,12,1.6,CRITICAL
2024-04-09,KM-KMA 135,KMA 135 R,Multi-System,WH-NC-01,Southeast,67,62,5,12,22.0,NORMAL
2024-04-09,ACC-AP 200,AP 200 Battery,Accessories,WH-NC-01,Southeast,183,156,27,100,6.3,CRITICAL
2024-04-09,ACC-AP 300,AP 300 Battery,Accessories,WH-NC-01,Southeast,31,28,3,100,1.4,CRITICAL
2024-04-09,ACC-AP 500,AP 500 S Battery,Accessories,WH-NC-01,Southeast,427,395,32,100,18.5,NORMAL
2024-04-09,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-NC-01,Southeast,77,70,7,100,3.1,CRITICAL
2024-04-09,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-NC-01,Southeast,412,367,45,100,14.6,NORMAL
2024-04-09,MS-271,MS 271 Farm Boss,Chainsaws,WH-OH-01,Midwest,22,19,3,30,3.6,CRITICAL
2024-04-09,MS-461,MS 461,Chainsaws,WH-OH-01,Midwest,59,56,3,30,9.2,LOW
2024-04-09,MS-462,MS 462 C-M,Chainsaws,WH-OH-01,Midwest,92,87,5,30,10.6,LOW
2024-04-09,MS-500i,MS 500i,Chainsaws,WH-OH-01,Midwest,43,38,5,30,6.5,CRITICAL
2024-04-09,MS-661,MS 661 C-M,Chainsaws,WH-OH-01,Midwest,12,11,1,30,1.5,CRITICAL
2024-04-09,MS-881,MS 881,Chainsaws,WH-OH-01,Midwest,148,132,16,30,21.4,NORMAL
2024-04-09,FS-91,FS 91 R,Trimmers,WH-OH-01,Midwest,52,46,6,40,5.7,CRITICAL
2024-04-09,FS-111,FS 111 R,Trimmers,WH-OH-01,Midwest,193,173,20,40,20.2,NORMAL
2024-04-09,FS-131,FS 131 R,Trimmers,WH-OH-01,Midwest,93,86,7,40,7.9,LOW
2024-04-09,FS-240,FS 240,Trimmers,WH-OH-01,Midwest,18,16,2,40,1.7,CRITICAL
2024-04-09,FS-560,FS 560 C-EM,Trimmers,WH-OH-01,Midwest,35,33,2,40,3.8,CRITICAL
2024-04-09,FS-FSA 135,FSA 135,Trimmers,WH-OH-01,Midwest,127,112,15,40,11.4,LOW
2024-04-09,BG-BR 430,BR 430,Blowers,WH-OH-01,Midwest,123,113,10,35,12.2,LOW
2024-04-09,BG-BR 600,BR 600,Blowers,WH-OH-01,Midwest,147,128,19,35,14.4,NORMAL
2024-04-09,BG-BR 700,BR 700,Blowers,WH-OH-01,Midwest,15,14,1,35,1.6,CRITICAL
2024-04-09,BG-BR 800,BR 800 C-E,Blowers,WH-OH-01,Midwest,62,54,8,35,7.9,LOW
2024-04-09,BG-BGA 200,BGA 200,Blowers,WH-OH-01,Midwest,72,69,3,35,9.9,LOW
2024-04-09,HS-82,HS 82 R,Hedge Trimmers,WH-OH-01,Midwest,91,86,5,20,16.4,NORMAL
2024-04-09,HS-87,HS 87 R,Hedge Trimmers,WH-OH-01,Midwest,74,66,8,20,13.6,LOW
2024-04-09,HS-HL 91,HL 91 K,Hedge Trimmers,WH-OH-01,Midwest,37,33,4,20,9.2,LOW
2024-04-09,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-OH-01,Midwest,59,51,8,20,9.9,LOW
2024-04-09,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-OH-01,Midwest,35,34,1,20,8.2,LOW
2024-04-09,RM-RM 756,RM 756 GC,Lawn Mowers,WH-OH-01,Midwest,65,58,7,15,15.1,NORMAL
2024-04-09,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-OH-01,Midwest,21,20,1,15,5.8,CRITICAL
2024-04-09,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-OH-01,Midwest,25,24,1,15,6.9,CRITICAL
2024-04-09,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-OH-01,Midwest,2,2,0,15,0.4,CRITICAL
2024-04-09,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-OH-01,Midwest,13,12,1,15,3.0,CRITICAL
2024-04-09,KM-91,KM 91 R,Multi-System,WH-OH-01,Midwest,18,17,1,12,6.7,CRITICAL
2024-04-09,KM-111,KM 111 R,Multi-System,WH-OH-01,Midwest,14,13,1,12,4.3,CRITICAL
2024-04-09,KM-131,KM 131 R,Multi-System,WH-OH-01,Midwest,25,23,2,12,9.3,LOW
2024-04-09,KM-KMA 130,KMA 130 R,Multi-System,WH-OH-01,Midwest,33,29,4,12,11.4,LOW
2024-04-09,KM-KMA 135,KMA 135 R,Multi-System,WH-OH-01,Midwest,44,41,3,12,18.0,NORMAL
2024-04-09,ACC-AP 200,AP 200 Battery,Accessories,WH-OH-01,Midwest,453,388,65,100,18.7,NORMAL
2024-04-09,ACC-AP 300,AP 300 Battery,Accessories,WH-OH-01,Midwest,228,207,21,100,7.9,LOW
2024-04-09,ACC-AP 500,AP 500 S Battery,Accessories,WH-OH-01,Midwest,384,361,23,100,13.6,LOW
2024-04-09,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-OH-01,Midwest,125,119,6,100,5.8,CRITICAL
2024-04-09,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-OH-01,Midwest,158,140,18,100,7.6,LOW
2024-04-09,MS-271,MS 271 Farm Boss,Chainsaws,WH-IL-01,Midwest,89,82,7,30,10.1,LOW
2024-04-09,MS-461,MS 461,Chainsaws,WH-IL-01,Midwest,43,38,5,30,5.7,CRITICAL
2024-04-09,MS-462,MS 462 C-M,Chainsaws,WH-IL-01,Midwest,90,80,10,30,10.3,LOW
2024-04-09,MS-500i,MS 500i,Chainsaws,WH-IL-01,Midwest,61,54,7,30,8.6,LOW
2024-04-09,MS-661,MS 661 C-M,Chainsaws,WH-IL-01,Midwest,130,122,8,30,14.5,NORMAL
2024-04-09,MS-881,MS 881,Chainsaws,WH-IL-01,Midwest,121,107,14,30,16.1,NORMAL
2024-04-09,FS-91,FS 91 R,Trimmers,WH-IL-01,Midwest,194,165,29,40,19.4,NORMAL
2024-04-09,FS-111,FS 111 R,Trimmers,WH-IL-01,Midwest,198,170,28,40,23.6,NORMAL
2024-04-09,FS-131,FS 131 R,Trimmers,WH-IL-01,Midwest,151,136,15,40,15.6,NORMAL
2024-04-09,FS-240,FS 240,Trimmers,WH-IL-01,Midwest,170,149,21,40,17.2,NORMAL
2024-04-09,FS-560,FS 560 C-EM,Trimmers,WH-IL-01,Midwest,91,79,12,40,11.0,LOW
2024-04-09,FS-FSA 135,FSA 135,Trimmers,WH-IL-01,Midwest,84,75,9,40,7.3,LOW
2024-04-09,BG-BR 430,BR 430,Blowers,WH-IL-01,Midwest,95,84,11,35,9.7,LOW
2024-04-09,BG-BR 600,BR 600,Blowers,WH-IL-01,Midwest,47,44,3,35,4.7,CRITICAL
2024-04-09,BG-BR 700,BR 700,Blowers,WH-IL-01,Midwest,121,115,6,35,12.5,LOW
2024-04-09,BG-BR 800,BR 800 C-E,Blowers,WH-IL-01,Midwest,137,127,10,35,14.0,LOW
2024-04-09,BG-BGA 200,BGA 200,Blowers,WH-IL-01,Midwest,154,140,14,35,16.5,NORMAL
2024-04-09,HS-82,HS 82 R,Hedge Trimmers,WH-IL-01,Midwest,45,43,2,20,9.9,LOW
2024-04-09,HS-87,HS 87 R,Hedge Trimmers,WH-IL-01,Midwest,78,71,7,20,15.4,NORMAL
2024-04-09,HS-HL 91,HL 91 K,Hedge Trimmers,WH-IL-01,Midwest,91,86,5,20,16.9,NORMAL
2024-04-09,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-IL-01,Midwest,9,9,0,20,1.7,CRITICAL
2024-04-09,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-IL-01,Midwest,38,33,5,20,6.6,CRITICAL
2024-04-09,RM-RM 756,RM 756 GC,Lawn Mowers,WH-IL-01,Midwest,5,5,0,15,1.1,CRITICAL
2024-04-09,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-IL-01,Midwest,13,13,0,15,3.3,CRITICAL
2024-04-09,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-IL-01,Midwest,5,5,0,15,1.2,CRITICAL
2024-04-09,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-IL-01,Midwest,78,69,9,15,16.6,NORMAL
2024-04-09,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-IL-01,Midwest,14,13,1,15,3.4,CRITICAL
2024-04-09,KM-91,KM 91 R,Multi-System,WH-IL-01,Midwest,9,9,0,12,2.7,CRITICAL
2024-04-09,KM-111,KM 111 R,Multi-System,WH-IL-01,Midwest,43,39,4,12,12.5,LOW
2024-04-09,KM-131,KM 131 R,Multi-System,WH-IL-01,Midwest,22,20,2,12,7.1,LOW
2024-04-09,KM-KMA 130,KMA 130 R,Multi-System,WH-IL-01,Midwest,17,15,2,12,4.9,CRITICAL
2024-04-09,KM-KMA 135,KMA 135 R,Multi-System,WH-IL-01,Midwest,27,26,1,12,11.2,LOW
2024-04-09,ACC-AP 200,AP 200 Battery,Accessories,WH-IL-01,Midwest,277,262,15,100,9.4,LOW
2024-04-09,ACC-AP 300,AP 300 Battery,Accessories,WH-IL-01,Midwest,468,421,47,100,17.7,NORMAL
2024-04-09,ACC-AP 500,AP 500 S Battery,Accessories,WH-IL-01,Midwest,498,446,52,100,20.4,NORMAL
2024-04-09,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-IL-01,Midwest,353,333,20,100,12.2,LOW
2024-04-09,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-IL-01,Midwest,319,297,22,100,15.3,NORMAL
2024-04-09,MS-271,MS 271 Farm Boss,Chainsaws,WH-MI-01,Midwest,30,28,2,30,4.6,CRITICAL
2024-04-09,MS-461,MS 461,Chainsaws,WH-MI-01,Midwest,83,72,11,30,9.7,LOW
2024-04-09,MS-462,MS 462 C-M,Chainsaws,WH-MI-01,Midwest,57,50,7,30,8.7,LOW
2024-04-09,MS-500i,MS 500i,Chainsaws,WH-MI-01,Midwest,127,118,9,30,14.5,NORMAL
2024-04-09,MS-661,MS 661 C-M,Chainsaws,WH-MI-01,Midwest,113,107,6,30,12.9,LOW
2024-04-09,MS-881,MS 881,Chainsaws,WH-MI-01,Midwest,39,36,3,30,6.4,CRITICAL
2024-04-09,FS-91,FS 91 R,Trimmers,WH-MI-01,Midwest,49,44,5,40,6.0,CRITICAL
2024-04-09,FS-111,FS 111 R,Trimmers,WH-MI-01,Midwest,69,63,6,40,7.9,LOW
2024-04-09,FS-131,FS 131 R,Trimmers,WH-MI-01,Midwest,195,175,20,40,16.5,NORMAL
2024-04-09,FS-240,FS 240,Trimmers,WH-MI-01,Midwest,213,195,18,40,21.0,NORMAL
2024-04-09,FS-560,FS 560 C-EM,Trimmers,WH-MI-01,Midwest,179,159,20,40,15.8,NORMAL
2024-04-09,FS-FSA 135,FSA 135,Trimmers,WH-MI-01,Midwest,199,184,15,40,19.4,NORMAL
2024-04-09,BG-BR 430,BR 430,Blowers,WH-MI-01,Midwest,117,109,8,35,11.5,LOW
2024-04-09,BG-BR 600,BR 600,Blowers,WH-MI-01,Midwest,130,112,18,35,14.4,NORMAL
2024-04-09,BG-BR 700,BR 700,Blowers,WH-MI-01,Midwest,84,76,8,35,8.0,LOW
2024-04-09,BG-BR 800,BR 800 C-E,Blowers,WH-MI-01,Midwest,57,52,5,35,7.5,LOW
2024-04-09,BG-BGA 200,BGA 200,Blowers,WH-MI-01,Midwest,40,37,3,35,4.5,CRITICAL
2024-04-09,HS-82,HS 82 R,Hedge Trimmers,WH-MI-01,Midwest,15,14,1,20,3.3,CRITICAL
2024-04-09,HS-87,HS 87 R,Hedge Trimmers,WH-MI-01,Midwest,36,34,2,20,8.3,LOW
2024-04-09,HS-HL 91,HL 91 K,Hedge Trimmers,WH-MI-01,Midwest,101,91,10,20,19.6,NORMAL
2024-04-09,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-MI-01,Midwest,81,73,8,20,14.3,NORMAL
2024-04-09,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-MI-01,Midwest,19,17,2,20,3.9,CRITICAL
2024-04-09,RM-RM 756,RM 756 GC,Lawn Mowers,WH-MI-01,Midwest,77,69,8,15,17.1,NORMAL
2024-04-09,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-MI-01,Midwest,46,40,6,15,13.1,LOW
2024-04-09,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-MI-01,Midwest,84,74,10,15,21.3,NORMAL
2024-04-09,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-MI-01,Midwest,51,46,5,15,11.2,LOW
2024-04-09,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-MI-01,Midwest,37,32,5,15,10.3,LOW
2024-04-09,KM-91,KM 91 R,Multi-System,WH-MI-01,Midwest,18,17,1,12,6.5,CRITICAL
2024-04-09,KM-111,KM 111 R,Multi-System,WH-MI-01,Midwest,64,60,4,12,20.3,NORMAL
2024-04-09,KM-131,KM 131 R,Multi-System,WH-MI-01,Midwest,64,56,8,12,20.6,NORMAL
2024-04-09,KM-KMA 130,KMA 130 R,Multi-System,WH-MI-01,Midwest,34,30,4,12,12.4,LOW
2024-04-09,KM-KMA 135,KMA 135 R,Multi-System,WH-MI-01,Midwest,27,24,3,12,10.6,LOW
2024-04-09,ACC-AP 200,AP 200 Battery,Accessories,WH-MI-01,Midwest,413,360,53,100,17.2,NORMAL
2024-04-09,ACC-AP 300,AP 300 Battery,Accessories,WH-MI-01,Midwest,190,173,17,100,8.8,LOW
2024-04-09,ACC-AP 500,AP 500 S Battery,Accessories,WH-MI-01,Midwest,70,62,8,100,3.0,CRITICAL
2024-04-09,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-MI-01,Midwest,394,374,20,100,13.8,LOW
2024-04-09,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-MI-01,Midwest,421,383,38,100,16.9,NORMAL
2024-04-09,MS-271,MS 271 Farm Boss,Chainsaws,WH-NY-01,Northeast,119,113,6,30,16.8,NORMAL
2024-04-09,MS-461,MS 461,Chainsaws,WH-NY-01,Northeast,57,49,8,30,8.8,LOW
2024-04-09,MS-462,MS 462 C-M,Chainsaws,WH-NY-01,Northeast,121,107,14,30,14.6,NORMAL
2024-04-09,MS-500i,MS 500i,Chainsaws,WH-NY-01,Northeast,124,117,7,30,14.7,NORMAL
2024-04-09,MS-661,MS 661 C-M,Chainsaws,WH-NY-01,Northeast,128,117,11,30,17.1,NORMAL
2024-04-09,MS-881,MS 881,Chainsaws,WH-NY-01,Northeast,46,41,5,30,6.3,CRITICAL
2024-04-09,FS-91,FS 91 R,Trimmers,WH-NY-01,Northeast,144,127,17,40,14.5,NORMAL
2024-04-09,FS-111,FS 111 R,Trimmers,WH-NY-01,Northeast,115,100,15,40,14.2,NORMAL
2024-04-09,FS-131,FS 131 R,Trimmers,WH-NY-01,Northeast,151,144,7,40,12.6,LOW
2024-04-09,FS-240,FS 240,Trimmers,WH-NY-01,Northeast,46,41,5,40,5.0,CRITICAL
2024-04-09,FS-560,FS 560 C-EM,Trimmers,WH-NY-01,Northeast,32,29,3,40,3.6,CRITICAL
2024-04-09,FS-FSA 135,FSA 135,Trimmers,WH-NY-01,Northeast,22,21,1,40,2.2,CRITICAL
2024-04-09,BG-BR 430,BR 430,Blowers,WH-NY-01,Northeast,114,101,13,35,11.8,LOW
2024-04-09,BG-BR 600,BR 600,Blowers,WH-NY-01,Northeast,125,110,15,35,17.4,NORMAL
2024-04-09,BG-BR 700,BR 700,Blowers,WH-NY-01,Northeast,28,26,2,35,3.4,CRITICAL
2024-04-09,BG-BR 800,BR 800 C-E,Blowers,WH-NY-01,Northeast,176,165,11,35,19.9,NORMAL
2024-04-09,BG-BGA 200,BGA 200,Blowers,WH-NY-01,Northeast,26,23,3,35,3.2,CRITICAL
2024-04-09,HS-82,HS 82 R,Hedge Trimmers,WH-NY-01,Northeast,73,65,8,20,12.9,LOW
2024-04-09,HS-87,HS 87 R,Hedge Trimmers,WH-NY-01,Northeast,55,52,3,20,13.1,LOW
2024-04-09,HS-HL 91,HL 91 K,Hedge Trimmers,WH-NY-01,Northeast,101,96,5,20,20.2,NORMAL
2024-04-09,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-NY-01,Northeast,44,39,5,20,8.7,LOW
2024-04-09,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-NY-01,Northeast,26,23,3,20,5.6,CRITICAL
2024-04-09,RM-RM 756,RM 756 GC,Lawn Mowers,WH-NY-01,Northeast,60,54,6,15,13.6,LOW
2024-04-09,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-NY-01,Northeast,74,67,7,15,15.7,NORMAL
2024-04-09,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-NY-01,Northeast,11,10,1,15,3.1,CRITICAL
2024-04-09,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-NY-01,Northeast,48,45,3,15,10.2,LOW
2024-04-09,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-NY-01,Northeast,10,9,1,15,2.5,CRITICAL
2024-04-09,KM-91,KM 91 R,Multi-System,WH-NY-01,Northeast,22,20,2,12,7.0,CRITICAL
2024-04-09,KM-111,KM 111 R,Multi-System,WH-NY-01,Northeast,25,22,3,12,9.1,LOW
2024-04-09,KM-131,KM 131 R,Multi-System,WH-NY-01,Northeast,48,46,2,12,14.1,NORMAL
2024-04-09,KM-KMA 130,KMA 130 R,Multi-System,WH-NY-01,Northeast,31,27,4,12,8.7,LOW
2024-04-09,KM-KMA 135,KMA 135 R,Multi-System,WH-NY-01,Northeast,21,19,2,12,7.8,LOW
2024-04-09,ACC-AP 200,AP 200 Battery,Accessories,WH-NY-01,Northeast,197,178,19,100,8.8,LOW
2024-04-09,ACC-AP 300,AP 300 Battery,Accessories,WH-NY-01,Northeast,443,393,50,100,17.8,NORMAL
2024-04-09,ACC-AP 500,AP 500 S Battery,Accessories,WH-NY-01,Northeast,409,355,54,100,15.7,NORMAL
2024-04-09,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-NY-01,Northeast,23,21,2,100,1.0,CRITICAL
2024-04-09,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-NY-01,Northeast,105,94,11,100,5.1,CRITICAL
2024-04-09,MS-271,MS 271 Farm Boss,Chainsaws,WH-PA-01,Northeast,53,47,6,30,8.3,LOW
2024-04-09,MS-461,MS 461,Chainsaws,WH-PA-01,Northeast,17,15,2,30,2.3,CRITICAL
2024-04-09,MS-462,MS 462 C-M,Chainsaws,WH-PA-01,Northeast,58,53,5,30,8.7,LOW
2024-04-09,MS-500i,MS 500i,Chainsaws,WH-PA-01,Northeast,25,23,2,30,3.8,CRITICAL
2024-04-09,MS-661,MS 661 C-M,Chainsaws,WH-PA-01,Northeast,61,56,5,30,9.5,LOW
2024-04-09,MS-881,MS 881,Chainsaws,WH-PA-01,Northeast,25,24,1,30,3.4,CRITICAL
2024-04-09,FS-91,FS 91 R,Trimmers,WH-PA-01,Northeast,58,51,7,40,6.3,CRITICAL
2024-04-09,FS-111,FS 111 R,Trimmers,WH-PA-01,Northeast,198,183,15,40,17.8,NORMAL
2024-04-09,FS-131,FS 131 R,Trimmers,WH-PA-01,Northeast,169,144,25,40,15.6,NORMAL
2024-04-09,FS-240,FS 240,Trimmers,WH-PA-01,Northeast,44,39,5,40,4.9,CRITICAL
2024-04-09,FS-560,FS 560 C-EM,Trimmers,WH-PA-01,Northeast,53,47,6,40,5.9,CRITICAL
2024-04-09,FS-FSA 135,FSA 135,Trimmers,WH-PA-01,Northeast,60,55,5,40,6.7,CRITICAL
2024-04-09,BG-BR 430,BR 430,Blowers,WH-PA-01,Northeast,151,136,15,35,18.0,NORMAL
2024-04-09,BG-BR 600,BR 600,Blowers,WH-PA-01,Northeast,17,15,2,35,2.2,CRITICAL
2024-04-09,BG-BR 700,BR 700,Blowers,WH-PA-01,Northeast,44,41,3,35,5.4,CRITICAL
2024-04-09,BG-BR 800,BR 800 C-E,Blowers,WH-PA-01,Northeast,112,97,15,35,11.0,LOW
2024-04-09,BG-BGA 200,BGA 200,Blowers,WH-PA-01,Northeast,144,130,14,35,13.9,LOW
2024-04-09,HS-82,HS 82 R,Hedge Trimmers,WH-PA-01,Northeast,66,63,3,20,11.7,LOW
2024-04-09,HS-87,HS 87 R,Hedge Trimmers,WH-PA-01,Northeast,82,73,9,20,16.7,NORMAL
2024-04-09,HS-HL 91,HL 91 K,Hedge Trimmers,WH-PA-01,Northeast,96,87,9,20,17.6,NORMAL
2024-04-09,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-PA-01,Northeast,77,69,8,20,15.1,NORMAL
2024-04-09,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-PA-01,Northeast,24,23,1,20,4.8,CRITICAL
2024-04-09,RM-RM 756,RM 756 GC,Lawn Mowers,WH-PA-01,Northeast,66,60,6,15,16.7,NORMAL
2024-04-09,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-PA-01,Northeast,25,23,2,15,6.4,CRITICAL
2024-04-09,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-PA-01,Northeast,22,20,2,15,5.4,CRITICAL
2024-04-09,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-PA-01,Northeast,27,25,2,15,7.6,LOW
2024-04-09,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-PA-01,Northeast,49,44,5,15,10.4,LOW
2024-04-09,KM-91,KM 91 R,Multi-System,WH-PA-01,Northeast,59,53,6,12,17.9,NORMAL
2024-04-09,KM-111,KM 111 R,Multi-System,WH-PA-01,Northeast,6,6,0,12,1.9,CRITICAL
2024-04-09,KM-131,KM 131 R,Multi-System,WH-PA-01,Northeast,58,51,7,12,16.8,NORMAL
2024-04-09,KM-KMA 130,KMA 130 R,Multi-System,WH-PA-01,Northeast,29,28,1,12,11.8,LOW
2024-04-09,KM-KMA 135,KMA 135 R,Multi-System,WH-PA-01,Northeast,45,40,5,12,13.0,LOW
2024-04-09,ACC-AP 200,AP 200 Battery,Accessories,WH-PA-01,Northeast,256,229,27,100,12.8,LOW
2024-04-09,ACC-AP 300,AP 300 Battery,Accessories,WH-PA-01,Northeast,445,390,55,100,18.7,NORMAL
2024-04-09,ACC-AP 500,AP 500 S Battery,Accessories,WH-PA-01,Northeast,249,230,19,100,8.3,LOW
2024-04-09,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-PA-01,Northeast,373,321,52,100,14.4,NORMAL
2024-04-09,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-PA-01,Northeast,475,405,70,100,19.5,NORMAL
2024-04-09,MS-271,MS 271 Farm Boss,Chainsaws,WH-CA-01,West,124,113,11,30,16.0,NORMAL
2024-04-09,MS-461,MS 461,Chainsaws,WH-CA-01,West,71,66,5,30,10.4,LOW
2024-04-09,MS-462,MS 462 C-M,Chainsaws,WH-CA-01,West,147,134,13,30,17.6,NORMAL
2024-04-09,MS-500i,MS 500i,Chainsaws,WH-CA-01,West,139,131,8,30,18.8,NORMAL
2024-04-09,MS-661,MS 661 C-M,Chainsaws,WH-CA-01,West,50,45,5,30,7.4,LOW
2024-04-09,MS-881,MS 881,Chainsaws,WH-CA-01,West,82,78,4,30,12.5,LOW
2024-04-09,FS-91,FS 91 R,Trimmers,WH-CA-01,West,21,20,1,40,2.4,CRITICAL
2024-04-09,FS-111,FS 111 R,Trimmers,WH-CA-01,West,120,113,7,40,10.1,LOW
2024-04-09,FS-131,FS 131 R,Trimmers,WH-CA-01,West,41,38,3,40,4.2,CRITICAL
2024-04-09,FS-240,FS 240,Trimmers,WH-CA-01,West,32,30,2,40,3.4,CRITICAL
2024-04-09,FS-560,FS 560 C-EM,Trimmers,WH-CA-01,West,67,61,6,40,8.1,LOW
2024-04-09,FS-FSA 135,FSA 135,Trimmers,WH-CA-01,West,39,36,3,40,4.3,CRITICAL
2024-04-09,BG-BR 430,BR 430,Blowers,WH-CA-01,West,180,162,18,35,17.6,NORMAL
2024-04-09,BG-BR 600,BR 600,Blowers,WH-CA-01,West,168,153,15,35,18.0,NORMAL
2024-04-09,BG-BR 700,BR 700,Blowers,WH-CA-01,West,14,13,1,35,1.8,CRITICAL
2024-04-09,BG-BR 800,BR 800 C-E,Blowers,WH-CA-01,West,183,173,10,35,20.1,NORMAL
2024-04-09,BG-BGA 200,BGA 200,Blowers,WH-CA-01,West,97,84,13,35,13.5,LOW
2024-04-09,HS-82,HS 82 R,Hedge Trimmers,WH-CA-01,West,43,41,2,20,9.3,LOW
2024-04-09,HS-87,HS 87 R,Hedge Trimmers,WH-CA-01,West,2,2,0,20,0.3,CRITICAL
2024-04-09,HS-HL 91,HL 91 K,Hedge Trimmers,WH-CA-01,West,75,64,11,20,12.6,LOW
2024-04-09,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-CA-01,West,2,2,0,20,0.4,CRITICAL
2024-04-09,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-CA-01,West,47,41,6,20,10.8,LOW
2024-04-09,RM-RM 756,RM 756 GC,Lawn Mowers,WH-CA-01,West,77,71,6,15,21.1,NORMAL
2024-04-09,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-CA-01,West,62,56,6,15,14.1,NORMAL
2024-04-09,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-CA-01,West,38,34,4,15,11.2,LOW
2024-04-09,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-CA-01,West,76,67,9,15,18.3,NORMAL
2024-04-09,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-CA-01,West,33,31,2,15,9.3,LOW
2024-04-09,KM-91,KM 91 R,Multi-System,WH-CA-01,West,58,55,3,12,17.8,NORMAL
2024-04-09,KM-111,KM 111 R,Multi-System,WH-CA-01,West,6,6,0,12,2.1,CRITICAL
2024-04-09,KM-131,KM 131 R,Multi-System,WH-CA-01,West,21,19,2,12,7.9,LOW
2024-04-09,KM-KMA 130,KMA 130 R,Multi-System,WH-CA-01,West,15,15,0,12,5.1,CRITICAL
2024-04-09,KM-KMA 135,KMA 135 R,Multi-System,WH-CA-01,West,43,37,6,12,17.9,NORMAL
2024-04-09,ACC-AP 200,AP 200 Battery,Accessories,WH-CA-01,West,457,402,55,100,16.6,NORMAL
2024-04-09,ACC-AP 300,AP 300 Battery,Accessories,WH-CA-01,West,278,253,25,100,9.6,LOW
